lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
-118.2588,9,4,0,2000-01,18,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/16/2000,LAL @ SAC,SAC,183
-118.3728,5,4,0,2000-01,43,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/16/2000,LAL @ SAC,SAC,184
-118.3008,0,4,0,2000-01,2,24,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/16/2000,LAL @ SAC,SAC,185
-118.2798,2,5,0,2000-01,5,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/16/2000,LAL @ SAC,SAC,186
-118.2568,2,5,0,2000-01,7,10,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/16/2000,LAL @ SAC,SAC,187
-118.3428,0,5,0,2000-01,24,21,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/16/2000,LAL @ SAC,SAC,188
-118.3468,10,1,0,2000-01,5,19,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,189
-118.0818,9,1,0,2000-01,7,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,190
-118.2698,8,1,0,2000-01,15,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,191
-118.3978,4,1,0,2000-01,22,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,194
-118.2698,4,1,0,2000-01,9,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,195
-118.2688,11,2,0,2000-01,19,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,197
-118.1548,6,2,0,2000-01,51,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,198
-118.1108,6,2,0,2000-01,11,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,199
-118.1028,0,2,0,2000-01,21,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,200
-118.4318,11,3,0,2000-01,17,29,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,201
-118.1028,8,3,0,2000-01,35,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,203
-118.2738,6,3,0,2000-01,24,15,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,204
-118.4548,5,3,0,2000-01,1,18,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,205
-118.0328,3,3,0,2000-01,21,23,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,206
-118.4988,0,3,0,2000-01,47,22,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,207
-118.2698,11,4,0,2000-01,10,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,208
-118.2698,7,4,0,2000-01,10,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,209
-118.2328,1,4,0,2000-01,18,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,212
-118.3118,0,4,0,2000-01,46,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/18/2000,LAL @ DEN,DEN,213
-118.2418,9,1,0,2000-01,3,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,214
-118.2628,6,1,0,2000-01,10,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,215
-118.2698,3,1,0,2000-01,10,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,216
-118.2698,0,1,0,2000-01,13,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,217
-118.2698,7,2,0,2000-01,24,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,218
-118.1548,6,2,0,2000-01,3,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,219
-118.1278,0,2,0,2000-01,44,23,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,220
-118.2698,11,3,0,2000-01,24,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,221
-118.2698,10,3,0,2000-01,19,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,222
-118.1908,9,3,0,2000-01,45,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,223
-118.1278,7,3,0,2000-01,22,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,224
-118.2398,6,3,0,2000-01,43,12,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,225
-118.3298,4,3,0,2000-01,55,11,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,226
-118.2698,1,3,0,2000-01,34,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,227
-118.1548,11,4,0,2000-01,13,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,229
-118.4018,10,4,0,2000-01,52,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,230
-118.2698,10,4,0,2000-01,12,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,231
-118.2698,10,4,0,2000-01,8,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,232
-118.2948,2,4,0,2000-01,20,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,233
-118.4148,1,4,0,2000-01,37,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,234
-118.4778,0,4,0,2000-01,31,21,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/19/2000,LAL vs. CHI,CHI,235
-118.3748,10,1,0,2000-01,5,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,236
-118.3178,8,1,0,2000-01,0,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,237
-118.3468,4,1,0,2000-01,58,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,238
-118.2698,2,1,0,2000-01,36,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,239
-118.2698,2,1,0,2000-01,20,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,240
-118.2698,2,1,0,2000-01,8,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,241
-118.1278,1,1,0,2000-01,43,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,242
-118.2698,10,2,0,2000-01,17,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,243
-118.3328,9,2,0,2000-01,16,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,244
-118.2698,3,2,0,2000-01,34,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,245
-118.2058,2,2,0,2000-01,30,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,246
-118.2698,9,3,0,2000-01,52,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,247
-118.2698,9,3,0,2000-01,12,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,248
-118.1548,6,3,0,2000-01,31,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,249
-118.2698,6,3,0,2000-01,9,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,250
-118.1068,5,3,0,2000-01,20,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,251
-118.2698,2,3,0,2000-01,6,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,252
-118.2698,2,3,0,2000-01,0,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,253
-118.2698,1,3,0,2000-01,26,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/22/2000,LAL vs. GSW,GSW,254
-118.2058,10,1,0,2000-01,33,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,255
-118.3748,7,1,0,2000-01,33,10,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,256
-118.2698,5,1,0,2000-01,52,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,258
-118.2058,3,1,0,2000-01,56,11,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,259
-118.4018,1,1,0,2000-01,4,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,261
-118.1968,10,3,0,2000-01,53,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,262
-118.2698,9,3,0,2000-01,45,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,263
-118.4018,6,3,0,2000-01,24,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,265
-118.2698,5,3,0,2000-01,58,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,266
-118.0348,2,3,0,2000-01,42,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,268
-118.2418,0,3,0,2000-01,21,17,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,269
-118.0858,11,4,0,2000-01,38,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,270
-118.1428,9,4,0,2000-01,50,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,271
-118.2418,9,4,0,2000-01,36,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,272
-118.3538,7,4,0,2000-01,30,22,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,273
-118.3888,5,4,0,2000-01,24,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/24/2000,LAL vs. MIN,MIN,274
-118.2698,10,1,0,2000-01,25,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,275
-118.2698,7,1,0,2000-01,14,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,276
-118.1428,6,1,0,2000-01,17,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,277
-118.4128,5,1,0,2000-01,44,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,278
-118.1928,7,2,0,2000-01,18,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,280
-118.2758,6,2,0,2000-01,35,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,281
-118.2698,2,2,0,2000-01,8,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,283
-118.2698,1,2,0,2000-01,39,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,284
-118.1258,0,2,0,2000-01,36,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,285
-118.3328,11,3,0,2000-01,24,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,286
-118.1698,7,3,0,2000-01,20,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,287
-118.3178,4,3,0,2000-01,53,9,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,288
-118.1168,3,3,0,2000-01,42,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,289
-118.3258,2,3,0,2000-01,15,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,290
-118.2698,0,3,0,2000-01,54,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,291
-118.0688,11,4,0,2000-01,7,20,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/27/2000,LAL @ LAC,LAC,292
-118.0268,9,1,0,2000-01,42,24,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,294
-118.1468,5,1,0,2000-01,0,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,295
-118.4268,3,1,0,2000-01,30,20,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,296
-118.1318,11,2,0,2000-01,8,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,297
-118.1678,8,2,0,2000-01,40,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,298
-118.0838,3,2,0,2000-01,47,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,302
-118.2698,2,2,0,2000-01,54,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,303
-118.2698,8,3,0,2000-01,22,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,304
-118.1278,7,3,0,2000-01,22,28,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,305
-118.3028,6,3,0,2000-01,52,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,306
-118.2818,6,3,0,2000-01,48,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,307
-118.1488,4,3,0,2000-01,58,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,308
-118.2698,4,3,0,2000-01,3,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,309
-118.1908,3,3,0,2000-01,18,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,310
-118.3638,2,3,0,2000-01,57,9,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,311
-118.3938,2,3,0,2000-01,19,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,312
-118.2698,1,3,0,2000-01,15,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,313
-118.1618,0,3,0,2000-01,0,42,0,3PT Field Goal,Back Court(BC),Above the Break 3,Back Court Shot,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,314
-118.3368,10,4,0,2000-01,32,15,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,315
-118.4298,10,4,0,2000-01,6,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/28/2000,LAL vs. IND,IND,316
-118.4038,10,1,0,2000-01,59,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,318
-118.3918,8,1,0,2000-01,37,12,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,319
-118.3708,7,1,0,2000-01,10,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,320
-118.2988,0,1,0,2000-01,48,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,321
-118.3198,0,1,0,2000-01,24,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,322
-118.4198,0,1,0,2000-01,0,48,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,323
-118.2988,11,2,0,2000-01,48,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,324
-118.3048,9,2,0,2000-01,0,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,325
-118.3048,1,2,0,2000-01,54,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,326
-118.2698,9,3,0,2000-01,37,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,329
-118.1028,9,3,0,2000-01,6,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,330
-118.2698,7,3,0,2000-01,2,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,331
-118.2098,3,3,0,2000-01,45,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,332
-118.2698,1,3,0,2000-01,28,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,11/30/2000,LAL @ SEA,SEA,333
-118.3558,9,1,0,2000-01,34,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,334
-118.0978,7,1,0,2000-01,28,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,336
-118.3198,6,1,0,2000-01,35,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,337
-118.3558,5,1,0,2000-01,30,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,338
-118.3488,4,1,0,2000-01,50,8,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,339
-118.2698,4,1,0,2000-01,4,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,340
-118.2518,2,1,0,2000-01,33,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,341
-118.1468,2,1,0,2000-01,0,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,342
-118.2698,0,1,0,2000-01,7,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,343
-118.4398,4,2,0,2000-01,40,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,344
-118.1108,4,2,0,2000-01,14,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,345
-118.2378,11,3,0,2000-01,35,15,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,347
-118.2648,9,3,0,2000-01,10,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,349
-118.4188,6,3,0,2000-01,27,28,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,350
-118.2698,5,3,0,2000-01,59,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,351
-118.3488,4,3,0,2000-01,41,15,1,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/1/2000,LAL vs. SAS,SAS,352
